family_key,domains,route_count,versioned_route_count,unversioned_route_count,pair_status,http_methods,dynamic_route_count,primary_candidate_count,auxiliary_candidate_count,current_risks,page_or_component_reference_count,runtime_code_reference_count,test_reference_file_count,script_reference_file_count,documentation_reference_file_count,caller_evidence_types,compatibility_strategy,compatibility_reason,compatibility_window,retirement_gate,rollback_requirement,minimum_observability,migration_now,phase19_eligible,pilot_rank,pilot_selection_tier,route_paths
/api/knowledge-base/runtime/index-jobs/run,knowledge-base,1,1,0,versioned_only,POST,0,1,0,low,0,0,1,0,0,external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/knowledge-base/runtime/index-jobs/run/route.ts
/api/knowledge-base/runtime/search,knowledge-base,1,1,0,versioned_only,GET,0,1,0,low,1,0,3,0,1,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/knowledge-base/runtime/search/route.ts
/api/open-platform/ai-credit-metering-rules,open-platform,1,0,1,unversioned_only,GET；POST,0,1,0,high,0,1,4,0,1,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/open-platform/ai-credit-metering-rules/route.ts
/api/open-platform/ai-credit-metering-rules/[id],open-platform,1,0,1,unversioned_only,PATCH,1,1,0,high,0,1,3,0,0,external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/open-platform/ai-credit-metering-rules/[id]/route.ts
/api/open-platform/ai-model-config,open-platform,1,1,0,versioned_only,GET；PUT,0,1,0,low,1,0,3,0,4,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/ai-model-config/route.ts
/api/open-platform/ai-model-config/sync,open-platform,1,1,0,versioned_only,POST,0,1,0,low,0,0,2,0,1,documentation；external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/ai-model-config/sync/route.ts
/api/open-platform/ai-model-config/test,open-platform,1,1,0,versioned_only,POST,0,1,0,low,0,0,2,0,1,documentation；external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/ai-model-config/test/route.ts
/api/open-platform/ai-readonly,open-platform,1,1,0,versioned_only,GET,0,1,0,low,0,0,1,0,1,documentation；external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/ai-readonly/route.ts
/api/open-platform/ai-runtime/provider-config,open-platform,1,1,0,versioned_only,GET；POST,0,1,0,low,0,0,1,0,1,documentation；external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/ai-runtime/provider-config/route.ts
/api/open-platform/ai-runtime/smoke,open-platform,1,1,0,versioned_only,POST,0,1,0,low,0,0,1,0,0,external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/ai-runtime/smoke/route.ts
/api/open-platform/ai-runtime/status,open-platform,1,1,0,versioned_only,GET,0,1,0,low,0,0,1,0,0,external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/ai-runtime/status/route.ts
/api/open-platform/ai-usage,open-platform,1,1,0,versioned_only,GET,0,1,0,low,1,0,2,0,1,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/ai-usage/route.ts
/api/open-platform/ai-usage-credits,open-platform,1,0,1,unversioned_only,GET,0,1,0,high,0,1,4,0,2,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/open-platform/ai-usage-credits/route.ts
/api/open-platform/audit-events,open-platform,1,0,1,unversioned_only,GET,0,1,0,high,0,1,5,0,8,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/open-platform/audit-events/route.ts
/api/open-platform/homepage-brand,open-platform,1,1,0,versioned_only,GET,0,1,0,low,2,0,4,0,1,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/homepage-brand/route.ts
/api/open-platform/homepage-brand/assets,open-platform,1,1,0,versioned_only,POST,0,1,0,low,0,0,2,0,1,documentation；external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/homepage-brand/assets/route.ts
/api/open-platform/homepage-brand/draft,open-platform,1,1,0,versioned_only,PUT,0,1,0,low,0,0,2,0,1,documentation；external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/homepage-brand/draft/route.ts
/api/open-platform/homepage-brand/publish,open-platform,1,1,0,versioned_only,POST,0,1,0,low,0,0,2,0,1,documentation；external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/homepage-brand/publish/route.ts
/api/open-platform/homepage-brand/rollback,open-platform,1,1,0,versioned_only,POST,0,1,0,low,0,0,1,0,1,documentation；external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/homepage-brand/rollback/route.ts
/api/open-platform/homepage-brand/versions,open-platform,1,1,0,versioned_only,GET,0,1,0,low,0,0,0,0,0,external_unknown_possible,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/homepage-brand/versions/route.ts
/api/open-platform/knowledge-management,open-platform,1,1,0,versioned_only,GET,0,1,0,low,1,1,9,0,1,documentation；external_unknown_possible；page_or_component；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/route.ts
/api/open-platform/knowledge-management/capabilities,open-platform,1,1,0,versioned_only,GET,0,1,0,low,0,0,2,0,2,documentation；external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/capabilities/route.ts
/api/open-platform/knowledge-management/directories,open-platform,1,1,0,versioned_only,POST,0,1,0,low,1,0,2,0,1,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/directories/route.ts
/api/open-platform/knowledge-management/directories/[directoryId],open-platform,1,1,0,versioned_only,DELETE；PATCH,1,1,0,low,1,0,2,0,0,external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/directories/[directoryId]/route.ts
/api/open-platform/knowledge-management/directories/reorder,open-platform,1,1,0,versioned_only,PATCH,0,1,0,low,1,0,2,0,0,external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/directories/reorder/route.ts
/api/open-platform/knowledge-management/embeddings,open-platform,1,1,0,versioned_only,POST,0,1,0,low,1,0,3,0,0,external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/embeddings/route.ts
/api/open-platform/knowledge-management/files,open-platform,1,1,0,versioned_only,GET,0,1,0,low,0,1,3,0,1,documentation；external_unknown_possible；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/files/route.ts
/api/open-platform/knowledge-management/items,open-platform,1,1,0,versioned_only,GET,0,1,0,low,1,1,5,0,1,documentation；external_unknown_possible；page_or_component；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/items/route.ts
/api/open-platform/knowledge-management/items/[knowledgeId]/files,open-platform,1,1,0,versioned_only,GET；POST,1,1,0,low,1,0,3,0,1,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/route.ts
/api/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId],open-platform,1,1,0,versioned_only,DELETE,1,1,0,low,1,0,3,0,0,external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/route.ts
/api/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/download,open-platform,1,1,0,versioned_only,GET,1,1,0,low,1,0,2,0,0,external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/download/route.ts
/api/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse,open-platform,1,1,0,versioned_only,GET；POST,1,1,0,low,1,0,1,0,1,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/route.ts
/api/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks,open-platform,1,1,0,versioned_only,GET,1,1,0,low,1,0,1,0,1,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks/route.ts
/api/open-platform/knowledge-management/items/[knowledgeId]/visibility,open-platform,1,1,0,versioned_only,DELETE；POST,1,1,0,low,0,0,1,0,0,external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/items/[knowledgeId]/visibility/route.ts
/api/open-platform/knowledge-management/qa,open-platform,1,1,0,versioned_only,POST,0,1,0,low,1,0,2,0,0,external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/qa/route.ts
/api/open-platform/knowledge-management/qa/audits,open-platform,1,1,0,versioned_only,GET,0,1,0,low,1,0,2,0,0,external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/qa/audits/route.ts
/api/open-platform/knowledge-management/search,open-platform,1,1,0,versioned_only,GET,0,1,0,low,1,0,2,0,1,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/search/route.ts
/api/open-platform/knowledge-management/vector-search,open-platform,1,1,0,versioned_only,GET,0,1,0,low,1,0,2,0,1,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/knowledge-management/vector-search/route.ts
/api/open-platform/package-ai-quota,open-platform,1,1,0,versioned_only,GET,0,1,0,low,0,0,1,0,2,documentation；external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/package-ai-quota/route.ts
/api/open-platform/plan-catalog,open-platform,1,1,0,versioned_only,GET,0,1,0,low,0,1,2,0,1,documentation；external_unknown_possible；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/plan-catalog/route.ts
/api/open-platform/plan-catalog/[planId]/versions,open-platform,1,1,0,versioned_only,POST,1,1,0,low,0,1,2,0,0,external_unknown_possible；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/plan-catalog/[planId]/versions/route.ts
/api/open-platform/plan-catalog/versions/[versionId],open-platform,1,1,0,versioned_only,PUT,1,1,0,low,0,1,2,0,0,external_unknown_possible；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/route.ts
/api/open-platform/plan-catalog/versions/[versionId]/publish,open-platform,1,1,0,versioned_only,POST,1,1,0,low,0,1,2,0,0,external_unknown_possible；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/publish/route.ts
/api/open-platform/plan-catalog/versions/[versionId]/retire,open-platform,1,1,0,versioned_only,POST,1,1,0,low,0,1,1,0,0,external_unknown_possible；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/retire/route.ts
/api/open-platform/provider-configs,open-platform,1,1,0,versioned_only,DELETE；GET；POST；PUT,0,1,0,low,1,0,4,0,5,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/provider-configs/route.ts
/api/open-platform/provider-configs/smoke,open-platform,1,1,0,versioned_only,POST,0,1,0,low,0,0,1,0,0,external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/provider-configs/smoke/route.ts
/api/open-platform/tenant-plan-options,open-platform,1,1,0,versioned_only,GET,0,1,0,low,0,1,2,0,1,documentation；external_unknown_possible；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/tenant-plan-options/route.ts
/api/open-platform/tenants,open-platform,2,1,1,versioned_unversioned_overlap,GET；POST,0,2,0,high；low,1,1,9,0,12,documentation；external_unknown_possible；page_or_component；runtime_code；test,BLOCK_MANUAL_DECISION,存在非覆盖式辅助治理标记、重叠族语义差异或非路由支持文件，必须单独人工决策,not_defined_manual_decision_required,未完成行为、权限、租户隔离和错误响应等价性审核前禁止退役,保持所有现有入口和主治理结论不变,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/open-platform/tenants/route.ts；src/app/api/v1/open-platform/tenants/route.ts
/api/open-platform/tenants/[tenantId]/account,open-platform,1,1,0,versioned_only,PATCH,1,1,0,low,0,0,1,0,0,external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/tenants/[tenantId]/account/route.ts
/api/open-platform/tenants/[tenantId]/commercial-records,open-platform,1,1,0,versioned_only,GET,1,1,0,low,0,1,2,0,0,external_unknown_possible；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/tenants/[tenantId]/commercial-records/route.ts
/api/open-platform/tenants/[tenantId]/entitlement-usage,open-platform,1,1,0,versioned_only,GET,1,1,0,low,1,0,1,0,0,external_unknown_possible；page_or_component；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/tenants/[tenantId]/entitlement-usage/route.ts
/api/open-platform/tenants/[tenantId]/plan-change,open-platform,1,1,0,versioned_only,POST,1,1,0,low,0,1,2,0,0,external_unknown_possible；runtime_code；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/open-platform/tenants/[tenantId]/plan-change/route.ts
